StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q2,Q3,Q3,Q4,Q5,Q6,Q7,Q7_6_TEXT,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q120,Q121,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q131,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q139,Q140,Q141,Q142,Q143,Q144,Q145,Q8,Q9,Q10,Q11,Q11_11_TEXT,Q12,Q12_11_TEXT,Q13,Q14,disasterfs_supply_1,disasterfs_selection_1,disasterfs_kinds_1,disasterfs_quality_1,disasterfs_safe_1,disasterfs_transport_1,disasterfs_barriers_1,disasterfs_health_1,disasterfs_worry_1,disasterfs_enjoy_1,disasterfs_cook_1,disasterfs_equipment_1,disasterfs_services_1,disasterfs_budget_1,disasterfs_foodaid_1,Q17_18_1,disasterfs_supply_2,disasterfs_selection_2,disasterfs_kinds_2,disasterfs_quality_2,disasterfs_safe_2,disasterfs_transport_2,disasterfs_barriers_2,disasterfs_health_2,disasterfs_worry_2,disasterfs_enjoy_2,disasterfs_cook_2,disasterfs_equipment_2,disasterfs_services_2,disasterfs_budget_2,disasterfs_foodaid_2,Q17_18_2,disasterfs_supply_3,disasterfs_selection_3,disasterfs_kinds_3,disasterfs_quality_3,disasterfs_safe_3,disasterfs_transport_3,disasterfs_barriers_3,disasterfs_health_3,disasterfs_worry_3,disasterfs_enjoy_3,disasterfs_cook_3,disasterfs_equipment_3,disasterfs_services_3,disasterfs_budget_3,disasterfs_foodaid_3,Q17_18_3,Q16#1_1,Q16#1_2,Q16#1_3,Q16#1_4,Q16#1_5,Q16#1_6,Q16#1_7,Q16#1_8,Q16#1_9,Q16#1_10,Q16#1_11,Q16#1_12,Q16#1_13,Q16#1_14,Q16#1_14_TEXT,Q16#2_1,Q16#2_2,Q16#2_3,Q16#2_4,Q16#2_5,Q16#2_6,Q16#2_7,Q16#2_8,Q16#2_9,Q16#2_10,Q16#2_11,Q16#2_12,Q16#2_13,Q16#2_14,Q16#2_14_TEXT,Q17#1_1,Q17#1_2,Q17#1_3,Q17#1_4,Q17#2_1,Q17#2_2,Q17#2_3,Q17#2_4,Q17#3_1,Q17#3_2,Q17#3_3,Q17#3_4,Q18#1_1,Q18#2_1,Q18#3_1,Q19#1_1,Q19#2_1,Q19#3_1,Q20#1_1,Q20#1_2,Q20#1_3,Q20#1_4,Q20#1_5,Q20#1_6,Q20#1_7,Q20#1_8,Q20#1_9,Q20#1_9_TEXT,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_9_TEXT,Q20#3_1,Q20#3_2,Q20#3_3,Q20#3_4,Q20#3_5,Q20#3_6,Q20#3_7,Q20#3_8,Q20#3_9,Q20#3_9_TEXT,Q21#1_1,Q21#1_2,Q21#1_3,Q21#1_4,Q21#1_5,Q21#1_6,Q21#1_7,Q21#1_8,Q21#1_9,Q21#1_10,Q21#1_11,Q21#1_12,Q21#1_13,Q21#1_14,Q21#1_15,Q21#1_16,Q21#1_17,Q21#1_17_TEXT,Q21#2_1,Q21#2_2,Q21#2_3,Q21#2_4,Q21#2_5,Q21#2_6,Q21#2_7,Q21#2_8,Q21#2_9,Q21#2_10,Q21#2_11,Q21#2_12,Q21#2_13,Q21#2_14,Q21#2_15,Q21#2_16,Q21#2_17,Q21#2_17_TEXT,Q21#3_1,Q21#3_2,Q21#3_3,Q21#3_4,Q21#3_5,Q21#3_6,Q21#3_7,Q21#3_8,Q21#3_9,Q21#3_10,Q21#3_11,Q21#3_12,Q21#3_13,Q21#3_14,Q21#3_15,Q21#3_16,Q21#3_17,Q21#3_17_TEXT,Q22,Q22_5_TEXT,Q23#1_1,Q23#1_2,Q23#1_3,Q23#1_4,Q23#2_1,Q23#2_2,Q23#2_3,Q23#2_4,Q23#3_1,Q23#3_2,Q23#3_3,Q23#3_4,phq_nervous,phq_worry,gad_pleasure,gad_down,Q25,Q26,Q27,Q27_10_TEXT,Q70,Q71,Q72,Q73,Q74,Q74_2_TEXT,Q75,Q76,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q78,Q78_8_TEXT,Q153,Q154,Q161,Q79,Q81,Q82,Q82_6_TEXT,Q83,Q83_7_TEXT,Q84,Q155,opp,RISN,rid,V,Q_BallotBoxStuffing,Q_RelevantIDFraud,Q_TotalDuration,Q_CHL,transaction_id,SVID,tg,Region,clean,ResponseID,gc,term,LS,PS,Q_QualityScore,Q_Quality_TIMESTAMP
6/9/2025 20:57,6/9/2025 21:04,0,100,411,1,6/9/2025 21:04,R_3y7Y2r4YSUjPBBy,,anonymous,EN,1,1,1,2,2,2,2,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,5,,5,1,,1,,3,2,2,1,3,3,2,2,4,3,1,2,2,2,3,3,2,3,3,2,1,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,4,2,3,4,4,2,3,2,2,2,3,2,3,1,,1,1,,,,,1,,,1,,,1,1,1,1,1,,,,,,,,,,,,1,1,,1,,1,,1,1,1,,1,,,,1,,,,,1,1,1,,1,,,,1,,,,,,1,,,,,,,,,,,,,,1,1,1,,1,,,,3,3,3,3,3,3,3,,3,2,2,3,1,2,2,1,1,2,10,,20,2,2,3,3,,2,1,,,,,,2,,2,2,1,5,1,2,,3,,2,what I shared is all that it,Qual2676-0927DisasterFoodSecurity,,,,,,411,anonymous,1uWiUYntFJNuZpBTmCX0fw,43477937,,2_6_and_9,0,R_3y7Y2r4YSUjPBBy,1,,{Invalid Expression},1782,,
6/9/2025 22:29,6/9/2025 22:34,0,100,304,1,6/9/2025 22:34,R_6YtA5HBZnIIZKK6,,anonymous,EN,1,1,1,1,2,2,2,,13,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2025 Broward Heat Wave,7,10,,6,,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,4,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,,,26,1,2,3,5,,0,1,0,0,0,1,0,1,,1,1,4,2,1,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,304,anonymous,5vTDURN648c5uB74LSZiLC,43477937,,1_3_and_4,0,R_6YtA5HBZnIIZKK6,1,,{Invalid Expression},1782,,
6/9/2025 22:27,6/9/2025 22:35,0,100,477,1,6/9/2025 22:35,R_7uEYUexluwJaTQq,,anonymous,EN,1,1,1,2,2,2,1,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,8,Hurricane sandy ,10,"1,2,3,4,5,6,8,9",,"1,6",,3,5,3,4,2,3,4,3,2,4,1,3,2,3,3,4,4,2,4,2,1,3,1,3,2,2,2,4,2,2,4,2,2,3,1,2,4,4,4,2,3,2,1,3,2,2,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,1,1,,,,,,1,,,,1,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,5,Filtered water from fridge ,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,,3,,,24,2,2,5,6,,0,1,0,0,2,2,0,1,,1,1,1,5,1,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,477,anonymous,1iflPQM71Mi5gfFc3ckRsg,43477937,,2_6_and_9,0,R_7uEYUexluwJaTQq,1,,{Invalid Expression},1782,,
6/9/2025 22:17,6/9/2025 22:37,0,100,1208,1,6/9/2025 22:37,R_64wPwJz2NzqKGs2,,anonymous,EN,1,1,1,2,2,2,2,,23,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Hurricane sandy,10,"1,2,3,4,5,6,10",,"1,2,6,10",,3,5,4,4,4,1,1,1,4,4,2,1,1,1,1,4,4,1,2,2,4,1,1,3,3,3,2,1,1,1,2,2,2,1,2,2,4,1,1,2,2,2,2,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,3,2,1,1,2,2,2,1,2,1,2,4,1,1,,1,1,,,,,,,1,1,1,1,,,,,,,1,1,1,1,,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,2,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,3,4,9,,21,3,2,3,4,,1,1,0,0,1,1,1,"2,5",,1,1,1,4,1,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,1208,anonymous,3z9oXRBMc6b5mMUvHDy9bM,43477937,,1_3_and_4,0,R_64wPwJz2NzqKGs2,1,,{Invalid Expression},1782,,
6/9/2025 22:33,6/9/2025 22:39,0,100,330,1,6/9/2025 22:39,R_1ANivg4pZ7TPTE4,,anonymous,EN,1,1,1,2,2,2,2,,10,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,No,1,7,,4,,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,4,3,4,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,2,1,4,1,2,3,2,2,2,1,4,2,2,,,,1,,,,,,,1,,1,,1,1,1,1,,,,1,,,,,,,1,,,,,,1,1,1,,,,,,,,1,,,,1,1,1,1,,,,,1,1,,1,1,,,1,,,,,,,,,,1,1,,1,1,,,,,1,,,,3,3,3,3,4,4,1,4,1,1,1,1,3,2,2,2,2,3,4,,22,2,2,3,3,,2,3,0,1,1,0,0,3,,1,1,2,2,3,1,,2,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,330,anonymous,1gyqt7dqRIsNYykMbSHKRu,43477937,,8_and_10,0,R_1ANivg4pZ7TPTE4,1,,{Invalid Expression},1782,,
6/9/2025 22:34,6/9/2025 22:40,0,100,396,1,21-10-2025 10:14,R_1kKRhah1X1Prpmg,,anonymous,EN,1,1,1,1,1,1,2,,14,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Nadtober ,5,"1,3,4,5,8",,1,,3,2,2,2,3,2,2,3,2,3,2,3,1,3,2,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,2,2,2,2,3,4,4,2,2,2,4,2,3,1,1,,,1,,,,,,1,,1,1,1,1,1,1,1,,1,,,,,1,,,,,,,1,,,1,,,,1,,,,,,,1,,,1,,1,,,1,1,1,1,,1,1,1,1,1,,,1,,,,1,,,,,,,,,,,,,,3,,1,3,2,3,,,,,,,,,2,3,2,2,1,3,10,No,25,2,2,3,3,,0,4,1,1,0,1,0,6,,1,1,4,2,1,"1,2",,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,396,anonymous,4mNHmDd5fVQ96oBOu5ChXK,43477937,,1_3_and_4,0,R_1kKRhah1X1Prpmg,1,,{Invalid Expression},1782,15,2025-10-21T16:14:08.926Z
6/9/2025 22:45,6/9/2025 22:49,0,100,261,1,6/9/2025 22:49,R_5zcpSOPcsLePdRF,,anonymous,EN,1,1,1,2,2,2,4,,9,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Wildfire,7,"1,3,5,10",,1,,3,5,2,2,3,3,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,2,2,3,2,2,3,2,1,2,1,3,2,2,,1,,,,,,,,,,,1,,1,,1,,,,,,,1,,,,1,,,,,,1,,,1,,,,1,,,,1,,,,,1,1,1,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,,,1,,,,,,,,,,3,,2,2,2,2,2,2,2,2,2,2,2,,3,3,4,4,"1,3",3,8,,28,2,2,2,6,,2,1,0,0,0,1,0,1,,1,1,3,3,1,7,,8,,2,no,Qual2676-0927DisasterFoodSecurity,,,,,,261,anonymous,6os4Z6h584g5bsvR8UExvO,43477937,,2_6_and_9,0,R_5zcpSOPcsLePdRF,1,,{Invalid Expression},1782,,
6/9/2025 22:47,6/9/2025 22:52,0,100,288,1,21-10-2025 10:14,R_3j9cpLg1ySLEmmf,,anonymous,EN,1,1,1,2,2,2,3,,14,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Boi,3,8,,10,,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,1,1,2,2,2,3,3,2,1,1,2,2,1,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,,,1,,1,1,,1,1,,,,,,,,,,,,1,,,,,1,,1,,,1,1,,1,,,1,,,1,,1,1,,1,,1,1,,1,1,,1,1,1,,,,1,,,,1,,,,,,,,,,,,1,,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,4,,28,1,1,2,1,,10,5,0,0,0,1,0,1,,1,1,1,1,1,2,,2,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,288,anonymous,01fxpfgv7QH1AQXR9SULQO,43477937,,1_3_and_4,0,R_3j9cpLg1ySLEmmf,1,,{Invalid Expression},1782,15,2025-10-21T16:14:08.926Z
6/9/2025 22:50,6/9/2025 22:57,0,100,437,1,21-10-2025 10:14,R_1rMckC9M9muNPC5,,anonymous,EN,1,1,1,1,2,2,2,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,14,Tornado ,4,1,,1,,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,3,,34,1,2,3,3,,1,1,0,0,0,0,0,1,,1,1,4,2,1,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,437,anonymous,2huyCzAnAL97jiHGZGXNfB,43477937,,1_3_and_4,0,R_1rMckC9M9muNPC5,1,,{Invalid Expression},1782,15,2025-10-21T16:14:08.926Z
6/9/2025 22:51,6/9/2025 23:00,0,100,548,1,6/9/2025 23:00,R_3QqfMLZKh5NQUeZ,,anonymous,EN,1,1,1,1,1,2,"1,2",,9,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Palisades fire and the Altadena fire ,7,11,Air quality and traffic ,11,Really bad Air quality ,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,3,3,4,3,3,3,4,2,2,2,1,1,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,,,1,,1,1,1,,,,1,,,,1,,,,,,1,,1,,1,,,,1,,,,1,,,,,,1,,1,,1,,,,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,"2,10",Severe hip dysplasia and a torn disc ,31,2,2,"3,5",4,,1,2,0,1,1,1,0,7,,1,1,3,1,1,"1,4",,8,,1,Food is too expensive and the money the government gives us isn’t enough ,Qual2676-0927DisasterFoodSecurity,,,,,,548,anonymous,6kRTRQxgZD6UryqjLzPYHc,43477937,,2_6_and_9,0,R_3QqfMLZKh5NQUeZ,1,,{Invalid Expression},1782,,
6/9/2025 22:42,6/9/2025 23:01,0,100,1144,1,6/9/2025 23:01,R_5jWaUaVFZ8GOOqq,,anonymous,EN,1,1,1,2,1,1,6,,9,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,wildfires ,1,"1,2,3,4,5",,"2,5",,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,1,,1,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,,1,1,1,1,1,1,1,,1,1,,1,,,,,,1,1,,1,,,1,,,1,,,,1,,,3,,2,1,1,1,,,,,,,,,1,1,1,1,"2,3",2,"1,4,8",,29,1,1,"1,2,4,5",8,,2,1,0,1,0,1,0,1,,1,1,3,3,1,7,,3,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,1144,anonymous,1lSWWxJZ3jef2uPka46vtC,43477937,,2_6_and_9,0,R_5jWaUaVFZ8GOOqq,1,,{Invalid Expression},1782,,
6/9/2025 22:52,6/9/2025 23:02,0,100,634,1,6/9/2025 23:02,R_5dniAbkcZry4KEO,,anonymous,EN,1,1,1,1,2,2,1,,13,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Helen,5,"1,2,3,4,5,6,7,9",,"1,2,4",,2,1,2,3,2,1,4,2,4,3,4,4,3,2,3,1,3,1,2,4,3,1,3,3,4,3,1,3,4,4,2,3,3,1,4,2,3,1,3,3,2,1,4,2,3,3,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,3,2,4,3,2,3,3,2,2,2,2,1,1,1,1,,,,,1,1,1,,,,,1,1,1,,,,,,,1,,,,,,,1,,,,,1,,,1,,1,,,,,,1,,1,,,1,,,1,,1,,,1,1,1,,1,1,1,,,1,,1,1,,,,1,,1,1,,1,1,,,,,6,,4,2,4,2,4,4,2,1,2,3,1,1,2,3,3,4,2,3,,,19,3,2,5,3,,1,4,0,0,3,1,0,2,,1,1,4,1,1,,,,,,,Qual2676-0927DisasterFoodSecurity,,,,,,634,anonymous,1hh6wdtR5NlN0KcmKdVuHn,43477937,,1_3_and_4,0,R_5dniAbkcZry4KEO,1,,{Invalid Expression},1782,,
6/9/2025 23:02,6/9/2025 23:06,0,100,259,1,21-10-2025 10:14,R_6in95T5zfuOn6y4,,anonymous,EN,1,1,1,1,2,2,2,,13,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,gay gay,3,"4,6,7",,5,,3,2,1,2,3,4,3,3,3,3,4,3,3,2,2,3,3,3,3,3,3,1,1,2,3,4,4,3,2,3,2,3,3,3,1,3,2,3,2,4,2,3,1,2,3,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,4,4,2,3,1,3,3,4,2,1,2,2,3,3,2,1,,,1,,,,1,,,,1,,,1,,1,,,,,,1,,,1,,,,,1,,,,1,,,,,1,,,,1,,,,,,1,,1,,,1,,1,,1,,1,,1,,,,,,1,,,,,1,,,,1,,,,1,,,6,,3,3,3,1,4,2,2,3,3,2,4,2,2,2,1,3,1,3,1,,25,2,2,3,6,,1,1,0,0,0,2,0,1,,1,1,2,3,1,1,,2,,2,it’s gay gay gays had ,Qual2676-0927DisasterFoodSecurity,,,,,,259,anonymous,3EeY3GdqfMRtwLjB6QzK0l,43477937,,1_3_and_4,0,R_6in95T5zfuOn6y4,1,,{Invalid Expression},1782,15,2025-10-21T16:14:08.926Z
6/9/2025 22:59,6/9/2025 23:07,0,100,457,1,6/9/2025 23:07,R_7gjNF5NpFBhj2cQ,,anonymous,EN,1,1,1,2,1,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,8,Sandy,2,"3,4",,"1,8",,1,1,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,2,2,1,2,3,2,3,1,2,1,2,1,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,1,1,1,1,1,,,,1,1,,,1,1,1,1,1,1,,,,,1,,,,,,1,,,,,,,,,,,,,1,,6,,1,1,2,2,1,2,3,2,2,2,3,3,1,1,1,1,"1,2",3,6,,19,2,2,5,3,,7,3,0,1,0,2,0,"2,5",,1,1,3,4,1,1,,1,,1,Gluten ,Qual2676-0927DisasterFoodSecurity,,,,,,457,anonymous,3soJ6FSs0mIutxKlHSkVTX,43477937,,1_3_and_4,0,R_7gjNF5NpFBhj2cQ,1,,{Invalid Expression},1782,,
6/9/2025 23:02,6/9/2025 23:07,0,100,333,1,6/9/2025 23:07,R_1mC8M7Y5H73ZNLD,,anonymous,EN,1,1,1,1,2,1,"2,3",,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,17,,7,7,,7,,2,2,3,3,3,1,3,1,2,2,4,2,4,3,2,3,3,3,2,2,3,1,2,2,2,3,2,2,3,4,1,2,1,3,2,3,3,3,2,2,3,2,2,4,2,2,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2,2,2,2,2,3,2,4,1,1,2,2,2,2,,1,,,1,,,,1,,1,,,1,,,1,1,,,,1,1,,,1,,,1,,,,,1,,,,1,,,,,,,,,1,,,1,,1,,1,,,1,,1,,,,,1,,,1,1,,,,1,,,1,1,,,,1,,,,,3,,2,3,1,4,2,2,3,2,4,4,4,2,3,1,2,4,2,5,"2,5",,24,2,1,"1,4",3,,1,4,1,0,2,0,0,1,,1,1,2,2,2,"1,2,5",,"1,2,5",,2,,Qual2676-0927DisasterFoodSecurity,,,,,,333,anonymous,1UzLHPaX50BpzywY67axt0,43477937,,2_6_and_9,0,R_1mC8M7Y5H73ZNLD,1,,{Invalid Expression},1782,,
6/9/2025 22:57,6/9/2025 23:10,0,100,761,1,21-10-2025 10:14,R_1QYSUySa6QfJCPo,,anonymous,EN,1,1,1,1,1,2,1,,10,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Brightfight,7,1,,1,,3,5,4,4,4,4,4,4,4,4,2,1,2,3,3,3,2,1,4,4,4,4,4,4,4,3,2,1,2,3,3,3,2,1,4,4,4,4,4,4,4,2,2,1,2,3,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,3,3,2,1,3,3,2,1,2,2,2,4,1,4,,,1,1,1,1,,1,,,,,1,1,1,1,,1,,,,,1,1,1,1,,1,,,1,,1,,1,,,1,,,1,1,,,,,,,1,,1,,1,,,1,,,1,1,,,,,,,1,,1,,1,,,1,,,1,1,,,,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,"1,3",5,10,Abnormal pelvic bleeding,30,2,2,5,4,,1,3,2,0,0,2,0,8,Work full time but on medical leave,1,1,3,2,2,"1,2",,"1,2,4",,2,,Qual2676-0927DisasterFoodSecurity,,,,,,761,anonymous,5KM731L6GFJW9OhWXdCATp,43477937,,8_and_10,0,R_1QYSUySa6QfJCPo,1,,{Invalid Expression},1782,15,2025-10-21T16:14:08.926Z
6/9/2025 23:01,6/9/2025 23:12,0,100,608,1,6/9/2025 23:12,R_1QVNmpwK3SEx0lK,,anonymous,EN,1,1,1,1,2,2,2,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,Heatwave ,7,11,"Heat strokes, increase billing",11,Bill increase,3,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,,,32,2,2,3,8,,5,1,0,0,0,1,0,1,,1,1,4,1,1,1,,8,,,N/A,Qual2676-0927DisasterFoodSecurity,,,,,,608,anonymous,56MMNYvqHNF27bVuWQxhdh,43477937,,1_3_and_4,0,R_1QVNmpwK3SEx0lK,1,,{Invalid Expression},1782,,
6/9/2025 23:18,6/9/2025 23:22,0,100,271,1,6/9/2025 23:22,R_3tanvTEzSFe0cM1,,anonymous,EN,1,1,1,2,2,2,1,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Damon Black,3,"4,8",,"1,4",,1,2,1,2,1,2,2,2,3,2,1,3,3,1,1,2,3,3,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,1,2,2,2,2,3,2,1,1,1,2,1,2,2,1,,1,1,,1,,,1,,,1,1,,1,,1,1,1,,,,,,,,1,,1,,1,,,1,,,1,,1,,,1,,,1,,,,,1,1,1,1,1,1,,,1,,,1,,,1,,,,,,,,,,1,,,1,,,1,,1,1,,1,,1,2,2,,2,2,2,2,,,,,2,1,1,1,1,1,6,,26,1,2,5,8,,5,1,0,0,0,1,0,1,,1,1,4,5,1,7,,8,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,271,anonymous,4IGtNL30q4i3snf2IJi0mj,43477937,,1_3_and_4,0,R_3tanvTEzSFe0cM1,1,,{Invalid Expression},1782,,
